expfile,m,n,k
exp_random_14.csv,168,3468,3430
exp_random_14.csv,12638,2377,266
exp_random_14.csv,76,2761,7954
exp_random_14.csv,2377,12638,266
exp_random_14.csv,1802,3157,468
exp_random_14.csv,553,1351,3120
exp_random_14.csv,1763,1188,2542
exp_random_14.csv,888,945,1196
exp_random_14.csv,3,3,3
exp_random_14.csv,3461,606,2864
exp_random_14.csv,7494,1113,599
exp_random_14.csv,1428,1606,3921
exp_random_14.csv,655,1688,299
exp_random_14.csv,6240,961,444
exp_random_14.csv,755,2511,4396
exp_random_14.csv,3555,1539,913
exp_random_14.csv,9437,772,1327
exp_random_14.csv,3912,911,2242
exp_random_14.csv,1187,6750,1081
exp_random_14.csv,11811,319,1772
exp_random_14.csv,895,14859,250
exp_random_14.csv,1185,1209,6045
exp_random_14.csv,4,4,4
exp_random_14.csv,11891,671,711
exp_random_14.csv,1763,2542,1188
exp_random_14.csv,671,711,11891
exp_random_14.csv,670,1527,9126
exp_random_14.csv,1287,891,4643
exp_random_14.csv,539,403,6110
exp_random_14.csv,3215,2765,562
exp_random_14.csv,5023,1342,446
exp_random_14.csv,6648,1321,872
exp_random_14.csv,587,1015,13988
exp_random_14.csv,671,11891,711
exp_random_14.csv,1990,3761,892
exp_random_14.csv,228,2496,1764
exp_random_14.csv,2192,1764,2415
exp_random_14.csv,5363,1274,440
exp_random_14.csv,2192,2415,1764
exp_random_14.csv,1022,3470,2068
exp_random_14.csv,2359,234,7238
exp_random_14.csv,5754,2716,490
exp_random_14.csv,468,3157,1802
exp_random_14.csv,927,731,14267
exp_random_14.csv,4862,452,4551
exp_random_14.csv,1565,4902,173
exp_random_14.csv,4862,4551,452
exp_random_14.csv,364,365,5052
exp_random_14.csv,365,364,5052
exp_random_14.csv,2175,810,1323
exp_random_14.csv,2351,1024,1935
exp_random_14.csv,3470,2068,1022
exp_random_14.csv,1451,2258,3053
exp_random_14.csv,966,15138,433
exp_random_14.csv,3470,1022,2068
exp_random_14.csv,2765,562,3215
exp_random_14.csv,1283,5566,421
exp_random_14.csv,403,6110,539
exp_random_14.csv,12035,1236,247
exp_random_14.csv,7248,789,1224
exp_random_14.csv,1209,1185,6045
exp_random_14.csv,6468,824,1188
exp_random_14.csv,5904,323,696
exp_random_14.csv,1144,4607,884
exp_random_14.csv,772,9437,1327
exp_random_14.csv,1380,13466,430
exp_random_14.csv,2560,1422,549
exp_random_14.csv,711,11891,671
exp_random_14.csv,2021,1776,2505
exp_random_14.csv,2638,708,177
exp_random_14.csv,2761,7954,76
exp_random_14.csv,1764,2192,2415
exp_random_14.csv,1688,299,655
exp_random_14.csv,4643,1287,891
exp_random_14.csv,884,4607,1144
exp_random_14.csv,1772,11811,319
exp_random_14.csv,181,2228,4956
exp_random_14.csv,323,696,5904
exp_random_14.csv,1433,445,9420
exp_random_14.csv,14859,895,250
exp_random_14.csv,927,14267,731
exp_random_14.csv,6468,1188,824
exp_random_14.csv,1015,13988,587
exp_random_14.csv,7954,76,2761
exp_random_14.csv,1188,1763,2542
exp_random_14.csv,1396,644,3698
exp_random_14.csv,7525,1024,1124
exp_random_14.csv,3563,1104,934
exp_random_14.csv,789,1224,7248
exp_random_14.csv,911,2242,3912
exp_random_14.csv,451,5073,1453
exp_random_14.csv,5052,365,364
exp_random_14.csv,1687,1958,1917
exp_random_14.csv,14267,927,731
exp_random_14.csv,7525,1124,1024
exp_random_14.csv,2175,1323,810
exp_random_14.csv,442,8843,1362
exp_random_14.csv,1144,884,4607
exp_random_14.csv,299,655,1688
exp_random_14.csv,1688,655,299
exp_random_14.csv,9171,418,1913
exp_random_14.csv,1935,1024,2351
exp_random_14.csv,1146,5137,1586
exp_random_14.csv,731,927,14267
exp_random_14.csv,168,3430,3468
exp_random_14.csv,1224,789,7248
exp_random_14.csv,3985,658,256
exp_random_14.csv,1146,1586,5137
exp_random_14.csv,2716,490,5754
exp_random_14.csv,670,9126,1527
exp_random_14.csv,5754,490,2716
exp_random_14.csv,1539,913,3555
exp_random_14.csv,696,323,5904
exp_random_14.csv,1527,670,9126
exp_random_14.csv,1024,1124,7525
exp_random_14.csv,603,5159,1181
exp_random_14.csv,1764,228,2496
exp_random_14.csv,606,2864,3461
exp_random_14.csv,1181,603,5159
exp_random_14.csv,549,1422,2560
exp_random_14.csv,966,433,15138
exp_random_14.csv,177,2638,708
exp_random_14.csv,1231,201,1336
exp_random_14.csv,3912,2242,911
exp_random_14.csv,1884,920,963
exp_random_14.csv,1481,1349,2332
exp_random_14.csv,5667,824,215
exp_random_14.csv,421,1283,5566
exp_random_14.csv,2415,1764,2192
exp_random_14.csv,562,3215,2765
exp_random_14.csv,3468,168,3430
exp_random_14.csv,961,6240,444
exp_random_14.csv,5120,802,1626
exp_random_14.csv,12785,700,75
exp_random_14.csv,1565,173,4902
exp_random_14.csv,1481,2332,1349
exp_random_14.csv,15003,896,422
exp_random_14.csv,3194,3674,625
exp_random_14.csv,299,1688,655
exp_random_14.csv,13266,370,881
exp_random_14.csv,5137,1586,1146
exp_random_14.csv,1634,1241,4768
exp_random_14.csv,2359,7238,234
exp_random_14.csv,2864,3461,606
exp_random_14.csv,444,6240,961
exp_random_14.csv,2937,1140,2987
exp_random_14.csv,1445,1087,3824
exp_random_14.csv,14859,250,895
exp_random_14.csv,593,666,10949
exp_random_14.csv,1131,1763,1335
exp_random_14.csv,2008,3760,1104
exp_random_14.csv,2560,549,1422
exp_random_14.csv,587,13988,1015
exp_random_14.csv,891,4643,1287
exp_random_14.csv,1024,1755,3895
exp_random_14.csv,2377,266,12638
exp_random_14.csv,452,4551,4862
exp_random_14.csv,1087,3824,1445
exp_random_14.csv,1433,9420,445
exp_random_14.csv,9437,1327,772
exp_random_14.csv,1812,1781,1758
exp_random_14.csv,934,1104,3563
exp_random_14.csv,727,653,8416
exp_random_14.csv,731,14267,927
exp_random_14.csv,549,2560,1422
exp_random_14.csv,319,1772,11811
exp_random_14.csv,15003,422,896
exp_random_14.csv,2765,3215,562
exp_random_14.csv,9420,445,1433
exp_random_14.csv,658,256,3985
exp_random_14.csv,1024,3895,1755
exp_random_14.csv,8416,653,727
exp_random_14.csv,1196,888,945
exp_random_14.csv,2864,606,3461
exp_random_14.csv,1538,8096,615
exp_random_14.csv,6110,403,539
exp_random_14.csv,10422,1673,248
exp_random_14.csv,1342,5023,446
exp_random_14.csv,1140,2987,2937
exp_random_14.csv,2496,228,1764
exp_random_14.csv,562,2765,3215
exp_random_14.csv,2021,2505,1776
exp_random_14.csv,824,6468,1188
exp_random_14.csv,3468,3430,168
exp_random_14.csv,1990,892,3761
exp_random_14.csv,945,888,1196
exp_random_14.csv,1081,6750,1187
exp_random_14.csv,1241,1634,4768
exp_random_14.csv,2496,1764,228
exp_random_14.csv,1236,12035,247
exp_random_14.csv,700,75,12785
exp_random_14.csv,8096,615,1538
exp_random_14.csv,446,5023,1342
exp_random_14.csv,1606,1428,3921
exp_random_14.csv,8843,442,1362
exp_random_14.csv,1776,2021,2505
exp_random_14.csv,247,1297,12472
exp_random_14.csv,1428,3921,1606
exp_random_14.csv,1884,963,920
exp_random_14.csv,1297,12472,247
exp_random_14.csv,11811,1772,319
exp_random_14.csv,5023,446,1342
exp_random_14.csv,440,1274,5363
exp_random_14.csv,3760,1104,2008
exp_random_14.csv,2048,2048,2048
exp_random_14.csv,1764,2496,228
exp_random_14.csv,606,3461,2864
exp_random_14.csv,3053,1451,2258
exp_random_14.csv,6110,539,403
exp_random_14.csv,323,5904,696
exp_random_14.csv,4956,2228,181
exp_random_14.csv,2228,181,4956
exp_random_14.csv,1349,1481,2332
exp_random_14.csv,445,9420,1433
exp_random_14.csv,2840,1227,669
exp_random_14.csv,6750,1187,1081
exp_random_14.csv,891,1287,4643
exp_random_14.csv,1755,3895,1024
exp_random_14.csv,2258,1451,3053
exp_random_14.csv,824,215,5667
exp_random_14.csv,418,9171,1913
exp_random_14.csv,1445,3824,1087
exp_random_14.csv,1196,945,888
exp_random_14.csv,1928,1838,2537
exp_random_14.csv,3120,553,1351
exp_random_14.csv,2246,1945,382
exp_random_14.csv,6045,1209,1185
exp_random_14.csv,1755,1024,3895
exp_random_14.csv,1758,1781,1812
exp_random_14.csv,666,593,10949
exp_random_14.csv,4551,452,4862
exp_random_14.csv,5904,696,323
exp_random_14.csv,2537,1928,1838
exp_random_14.csv,9171,1913,418
exp_random_14.csv,1024,2351,1935
exp_random_14.csv,3895,1024,1755
exp_random_14.csv,433,15138,966
exp_random_14.csv,824,5667,215
exp_random_14.csv,5566,1283,421
exp_random_14.csv,1297,247,12472
exp_random_14.csv,3824,1445,1087
exp_random_14.csv,403,539,6110
exp_random_14.csv,365,5052,364
exp_random_14.csv,1104,934,3563
exp_random_14.csv,1453,451,5073
exp_random_14.csv,173,4902,1565
exp_random_14.csv,11891,711,671
exp_random_14.csv,789,7248,1224
exp_random_14.csv,2542,1188,1763
exp_random_14.csv,2415,2192,1764
exp_random_14.csv,963,920,1884
exp_random_14.csv,1113,7494,599
exp_random_14.csv,452,4862,4551
exp_random_14.csv,4768,1241,1634
exp_random_14.csv,1626,5120,802
exp_random_14.csv,2511,4396,755
exp_random_14.csv,1188,824,6468
exp_random_14.csv,8096,1538,615
exp_random_14.csv,1187,1081,6750
exp_random_14.csv,1022,2068,3470
exp_random_14.csv,2987,2937,1140
exp_random_14.csv,700,12785,75
exp_random_14.csv,1781,1812,1758
exp_random_14.csv,3674,3194,625
exp_random_14.csv,370,13266,881
exp_random_14.csv,1451,3053,2258
exp_random_14.csv,553,1563,8099
exp_random_14.csv,1327,9437,772
exp_random_14.csv,250,895,14859
exp_random_14.csv,1928,2537,1838
exp_random_14.csv,247,1236,12035
exp_random_14.csv,872,1321,6648
exp_random_14.csv,1586,5137,1146
exp_random_14.csv,1763,1335,1131
exp_random_14.csv,2716,5754,490
exp_random_14.csv,1626,802,5120
exp_random_14.csv,1396,3698,644
exp_random_14.csv,1241,4768,1634
exp_random_14.csv,1124,7525,1024
exp_random_14.csv,1024,1935,2351
exp_random_14.csv,1802,468,3157
exp_random_14.csv,3698,1396,644
exp_random_14.csv,3430,168,3468
exp_random_14.csv,3921,1428,1606
exp_random_14.csv,1351,553,3120
exp_random_14.csv,1351,3120,553
exp_random_14.csv,13466,430,1380
exp_random_14.csv,2332,1481,1349
exp_random_14.csv,711,671,11891
exp_random_14.csv,234,2359,7238
exp_random_14.csv,7238,234,2359
exp_random_14.csv,666,10949,593
exp_random_14.csv,1945,2246,382
exp_random_14.csv,1342,446,5023
exp_random_14.csv,1274,440,5363
exp_random_14.csv,451,1453,5073
exp_random_14.csv,446,1342,5023
exp_random_14.csv,655,299,1688
exp_random_14.csv,1283,421,5566
exp_random_14.csv,1335,1131,1763
exp_random_14.csv,1131,1335,1763
exp_random_14.csv,1336,1231,201
exp_random_14.csv,920,963,1884
exp_random_14.csv,14267,731,927
exp_random_14.csv,5363,440,1274
exp_random_14.csv,319,11811,1772
exp_random_14.csv,9126,1527,670
exp_random_14.csv,2505,2021,1776
exp_random_14.csv,1763,1131,1335
exp_random_14.csv,945,1196,888
exp_random_14.csv,12785,75,700
exp_random_14.csv,1327,772,9437
exp_random_14.csv,1188,2542,1763
exp_random_14.csv,884,1144,4607
exp_random_14.csv,3824,1087,1445
exp_random_14.csv,1913,9171,418
exp_random_14.csv,10422,248,1673
exp_random_14.csv,430,13466,1380
exp_random_14.csv,430,1380,13466
exp_random_14.csv,8099,1563,553
exp_random_14.csv,2987,1140,2937
exp_random_14.csv,2937,2987,1140
exp_random_14.csv,934,3563,1104
exp_random_14.csv,1538,615,8096
exp_random_14.csv,895,250,14859
exp_random_14.csv,5566,421,1283
exp_random_14.csv,892,1990,3761
exp_random_14.csv,266,2377,12638
exp_random_14.csv,2242,911,3912
exp_random_14.csv,2505,1776,2021
exp_random_14.csv,1321,872,6648
exp_random_14.csv,1287,4643,891
exp_random_14.csv,440,5363,1274
exp_random_14.csv,468,1802,3157
exp_random_14.csv,1945,382,2246
exp_random_14.csv,1958,1687,1917
exp_random_14.csv,6750,1081,1187
exp_random_14.csv,658,3985,256
exp_random_14.csv,1812,1758,1781
exp_random_14.csv,76,7954,2761
exp_random_14.csv,181,4956,2228
exp_random_14.csv,2542,1763,1188
exp_random_14.csv,1209,6045,1185
exp_random_14.csv,1227,669,2840
exp_random_14.csv,1227,2840,669
exp_random_14.csv,5073,1453,451
exp_random_14.csv,5073,451,1453
exp_random_14.csv,1838,1928,2537
exp_random_14.csv,2351,1935,1024
exp_random_14.csv,490,5754,2716
exp_random_14.csv,2511,755,4396
exp_random_14.csv,1958,1917,1687
exp_random_14.csv,1917,1958,1687
exp_random_14.csv,7494,599,1113
exp_random_14.csv,1104,3563,934
exp_random_14.csv,1634,4768,1241
exp_random_14.csv,2840,669,1227
exp_random_14.csv,810,2175,1323
exp_random_14.csv,247,12035,1236
exp_random_14.csv,1563,553,8099
exp_random_14.csv,3985,256,658
exp_random_08.csv,194,3333,1555
exp_random_08.csv,4503,5676,287
exp_random_08.csv,458,4802,1822
exp_random_08.csv,1243,1733,4019
exp_random_08.csv,6315,1010,1045
exp_random_08.csv,7384,1087,457
exp_random_08.csv,459,2685,1079
exp_random_08.csv,2573,797,3088
exp_random_08.csv,1153,1041,1941
exp_random_08.csv,1641,2185,1859
exp_random_08.csv,3497,392,2193
exp_random_08.csv,68,8142,9634
exp_random_08.csv,538,601,5159
exp_random_08.csv,667,1959,7651
exp_random_08.csv,3014,264,4179
exp_random_08.csv,1754,5722,200
exp_random_08.csv,1822,458,4802
exp_random_08.csv,656,6120,2409
exp_random_08.csv,1739,846,1583
exp_random_08.csv,972,9093,415
exp_random_08.csv,1041,1153,1941
exp_random_08.csv,214,1899,803
exp_random_08.csv,126,3965,10001
exp_random_08.csv,1794,2513,223
exp_random_08.csv,1172,708,11655
exp_random_08.csv,9353,420,593
exp_random_08.csv,839,619,1299
exp_random_08.csv,656,2409,6120
exp_random_08.csv,7787,1473,465
exp_random_08.csv,214,803,1899
exp_random_08.csv,839,1299,619
exp_random_08.csv,3088,797,2573
exp_random_08.csv,623,1434,6338
exp_random_08.csv,5433,950,1161
exp_random_08.csv,1454,388,15347
exp_random_08.csv,1959,7651,667
exp_random_08.csv,2676,1538,1539
exp_random_08.csv,152,7659,2582
exp_random_08.csv,1072,299,4149
exp_random_08.csv,388,1454,15347
exp_random_08.csv,203,1471,1093
exp_random_08.csv,710,4720,2189
exp_random_08.csv,528,9392,1613
exp_random_08.csv,1991,1171,3147
exp_random_08.csv,2053,2227,2040
exp_random_08.csv,442,1239,3665
exp_random_08.csv,1739,1583,846
exp_random_08.csv,2260,1220,3626
exp_random_08.csv,258,1135,5697
exp_random_08.csv,3626,1220,2260
exp_random_08.csv,2172,1485,1031
exp_random_08.csv,1045,1010,6315
exp_random_08.csv,1745,6804,842
exp_random_08.csv,708,1172,11655
exp_random_08.csv,1716,1307,2082
exp_random_08.csv,2169,1761,2094
exp_random_08.csv,2185,1859,1641
exp_random_08.csv,1517,2083,1581
exp_random_08.csv,9093,415,972
exp_random_08.csv,3147,1171,1991
exp_random_08.csv,255,4979,3935
exp_random_08.csv,1273,689,6081
exp_random_08.csv,5404,1270,1359
exp_random_08.csv,1093,1471,203
exp_random_08.csv,1171,3147,1991
exp_random_08.csv,6081,1273,689
exp_random_08.csv,287,4503,5676
exp_random_08.csv,556,2793,4938
exp_random_08.csv,465,7787,1473
exp_random_08.csv,273,2308,518
exp_random_08.csv,846,1583,1739
exp_random_08.csv,1648,1263,639
exp_random_08.csv,1079,459,2685
exp_random_08.csv,2505,2819,1179
exp_random_08.csv,1959,667,7651
exp_random_08.csv,868,4652,1899
exp_random_08.csv,1087,457,7384
exp_random_08.csv,465,1473,7787
exp_random_08.csv,2486,1544,1561
exp_random_08.csv,9392,1613,528
exp_random_08.csv,3147,1991,1171
exp_random_08.csv,15347,388,1454
exp_random_08.csv,4179,3014,264
exp_random_08.csv,1733,1243,4019
exp_random_08.csv,11073,581,674
exp_random_08.csv,9451,600,119
exp_random_08.csv,950,5433,1161
exp_random_08.csv,2819,1179,2505
exp_random_08.csv,316,303,7048
exp_random_08.csv,299,1072,4149
exp_random_08.csv,406,3987,3912
exp_random_08.csv,2048,2048,2048
exp_random_08.csv,5676,4503,287
exp_random_08.csv,9634,68,8142
exp_random_08.csv,11073,674,581
exp_random_08.csv,708,11655,1172
exp_random_08.csv,7651,667,1959
exp_random_08.csv,13841,1194,484
exp_random_08.csv,4979,3935,255
exp_random_08.csv,565,3419,4482
exp_random_08.csv,4720,710,2189
exp_random_08.csv,868,1899,4652
exp_random_08.csv,1310,4785,745
exp_random_08.csv,9392,528,1613
exp_random_08.csv,1216,1713,3200
exp_random_08.csv,2409,656,6120
exp_random_08.csv,7048,303,316
exp_random_08.csv,4979,255,3935
exp_random_08.csv,1485,2172,1031
exp_random_08.csv,420,9353,593
exp_random_08.csv,797,2573,3088
exp_random_08.csv,7048,316,303
exp_random_08.csv,1161,950,5433
exp_random_08.csv,1012,12881,691
exp_random_08.csv,556,4938,2793
exp_random_08.csv,3965,10001,126
exp_random_08.csv,3419,4482,565
exp_random_08.csv,13841,484,1194
exp_random_08.csv,357,1208,6184
exp_random_08.csv,420,593,9353
exp_random_08.csv,1319,527,4324
exp_random_08.csv,200,1754,5722
exp_random_08.csv,1012,691,12881
exp_random_08.csv,200,5722,1754
exp_random_08.csv,203,1093,1471
exp_random_08.csv,958,316,12117
exp_random_08.csv,1208,357,6184
exp_random_08.csv,2819,2505,1179
exp_random_08.csv,682,1112,7466
exp_random_08.csv,4802,1822,458
exp_random_08.csv,1243,4019,1733
exp_random_08.csv,1320,2200,1145
exp_random_08.csv,722,805,7460
exp_random_08.csv,1161,5433,950
exp_random_08.csv,1544,2486,1561
exp_random_08.csv,458,1822,4802
exp_random_08.csv,2074,946,1359
exp_random_08.csv,2189,710,4720
exp_random_08.csv,369,3447,7332
exp_random_08.csv,316,7048,303
exp_random_08.csv,279,5377,1112
exp_random_08.csv,1327,2058,3541
exp_random_08.csv,9353,593,420
exp_random_08.csv,1376,813,6256
exp_random_08.csv,689,1273,6081
exp_random_08.csv,729,886,6713
exp_random_08.csv,264,3014,4179
exp_random_08.csv,6315,1045,1010
exp_random_08.csv,682,7466,1112
exp_random_08.csv,1473,465,7787
exp_random_08.csv,119,600,9451
exp_random_08.csv,3200,1713,1216
exp_random_08.csv,500,3200,5203
exp_random_08.csv,1991,3147,1171
exp_random_08.csv,950,1161,5433
exp_random_08.csv,484,1194,13841
exp_random_08.csv,5203,3200,500
exp_random_08.csv,3912,3987,406
exp_random_08.csv,7332,3447,369
exp_random_08.csv,1359,1270,5404
exp_random_08.csv,674,11073,581
exp_random_08.csv,5159,538,601
exp_random_08.csv,1045,6315,1010
exp_random_08.csv,148,8262,3277
exp_random_08.csv,691,1012,12881
exp_random_08.csv,842,6804,1745
exp_random_08.csv,1135,258,5697
exp_random_08.csv,2042,1243,396
exp_random_08.csv,12881,691,1012
exp_random_08.csv,3665,442,1239
exp_random_08.csv,9093,972,415
exp_random_08.csv,287,5676,4503
exp_random_08.csv,1648,639,1263
exp_random_08.csv,1899,214,803
exp_random_08.csv,2870,6644,367
exp_random_08.csv,410,1843,9261
exp_random_08.csv,1118,1209,1485
exp_random_08.csv,4149,1072,299
exp_random_08.csv,1243,2042,396
exp_random_08.csv,1172,11655,708
exp_random_08.csv,5203,500,3200
exp_random_08.csv,3626,2260,1220
exp_random_08.csv,797,3088,2573
exp_random_08.csv,4187,1163,1575
exp_random_08.csv,3935,255,4979
exp_random_08.csv,886,6713,729
exp_random_08.csv,6713,729,886
exp_random_08.csv,756,682,5172
exp_random_08.csv,722,7460,805
exp_random_08.csv,2200,1145,1320
exp_random_08.csv,1434,6338,623
exp_random_08.csv,148,3277,8262
exp_random_08.csv,7900,436,2615
exp_random_08.csv,1135,5697,258
exp_random_08.csv,3965,126,10001
exp_random_08.csv,1625,822,6743
exp_random_08.csv,406,3912,3987
exp_random_08.csv,3206,6639,266
exp_random_08.csv,2172,1031,1485
exp_random_08.csv,1471,1093,203
exp_random_08.csv,2833,1739,1690
exp_random_08.csv,1263,1648,639
exp_random_08.csv,1941,1153,1041
exp_random_08.csv,803,214,1899
exp_random_08.csv,1072,4149,299
exp_random_08.csv,1163,1575,4187
exp_random_08.csv,1761,2169,2094
exp_random_08.csv,2,2,2
exp_random_08.csv,3935,4979,255
exp_random_08.csv,6136,1092,598
exp_random_08.csv,2833,1690,1739
exp_random_08.csv,457,7384,1087
exp_random_08.csv,842,1745,6804
exp_random_08.csv,619,1299,839
exp_random_08.csv,5942,1483,680
exp_random_08.csv,1299,619,839
exp_random_08.csv,436,7900,2615
exp_random_08.csv,7466,682,1112
exp_random_08.csv,2260,3626,1220
exp_random_08.csv,484,13841,1194
exp_random_08.csv,6184,357,1208
exp_random_08.csv,2040,2053,2227
exp_random_08.csv,518,273,2308
exp_random_08.csv,1641,1859,2185
exp_random_08.csv,1690,1739,2833
exp_random_08.csv,6804,842,1745
exp_random_08.csv,1716,2082,1307
exp_random_08.csv,367,6644,2870
exp_random_08.csv,2082,1716,1307
exp_random_08.csv,1454,15347,388
exp_random_08.csv,3088,2573,797
exp_random_08.csv,4482,565,3419
exp_random_08.csv,1581,1517,2083
exp_random_08.csv,805,7460,722
exp_random_08.csv,1899,4652,868
exp_random_08.csv,3200,5203,500
exp_random_08.csv,3987,406,3912
exp_random_08.csv,600,9451,119
exp_random_08.csv,946,1359,2074
exp_random_08.csv,813,1376,6256
exp_random_08.csv,316,12117,958
exp_random_08.csv,152,2582,7659
exp_random_08.csv,4652,1899,868
exp_random_08.csv,5942,680,1483
exp_random_08.csv,5722,1754,200
exp_random_08.csv,1359,946,2074
exp_random_08.csv,8142,68,9634
exp_random_08.csv,5172,682,756
exp_random_08.csv,6713,886,729
exp_random_08.csv,12881,1012,691
exp_random_08.csv,2573,3088,797
exp_random_08.csv,2637,1221,1450
exp_random_08.csv,4019,1243,1733
exp_random_08.csv,273,518,2308
exp_random_08.csv,4785,745,1310
exp_random_08.csv,264,4179,3014
exp_random_08.csv,3277,148,8262
exp_random_08.csv,2513,223,1794
exp_random_08.csv,1243,396,2042
exp_random_08.csv,1270,1359,5404
exp_random_08.csv,3200,1216,1713
exp_random_08.csv,2513,1794,223
exp_random_08.csv,1092,598,6136
exp_random_08.csv,1299,839,619
exp_random_08.csv,457,1087,7384
exp_random_08.csv,266,3206,6639
exp_random_08.csv,813,6256,1376
exp_random_08.csv,1112,7466,682
exp_random_08.csv,11655,708,1172
exp_random_08.csv,9261,410,1843
exp_random_08.csv,1739,1690,2833
exp_random_08.csv,3447,369,7332
exp_random_08.csv,1263,639,1648
exp_random_08.csv,3665,1239,442
exp_random_08.csv,6081,689,1273
exp_random_08.csv,1010,6315,1045
exp_random_08.csv,680,5942,1483
exp_random_08.csv,15347,1454,388
exp_random_08.csv,2615,436,7900
exp_random_08.csv,1859,1641,2185
exp_random_08.csv,1031,2172,1485
exp_random_08.csv,5377,1112,279
exp_random_08.csv,396,2042,1243
exp_random_08.csv,2582,152,7659
exp_random_08.csv,369,7332,3447
exp_random_08.csv,10001,3965,126
exp_random_08.csv,396,1243,2042
exp_random_08.csv,1517,1581,2083
exp_random_08.csv,3541,2058,1327
exp_random_08.csv,674,581,11073
exp_random_08.csv,1320,1145,2200
exp_random_08.csv,1359,5404,1270
exp_random_08.csv,7787,465,1473
exp_random_08.csv,4720,2189,710
exp_random_08.csv,1794,223,2513
exp_random_08.csv,3206,266,6639
exp_random_08.csv,4019,1733,1243
exp_random_08.csv,822,6743,1625
exp_random_08.csv,4187,1575,1163
exp_random_08.csv,1561,2486,1544
exp_random_08.csv,1625,6743,822
exp_random_08.csv,756,5172,682
exp_random_08.csv,415,972,9093
exp_random_08.csv,1273,6081,689
exp_random_08.csv,1307,2082,1716
exp_random_08.csv,436,2615,7900
exp_random_08.csv,4324,527,1319
exp_random_08.csv,667,7651,1959
exp_random_08.csv,194,1555,3333
exp_random_08.csv,388,15347,1454
exp_random_08.csv,958,12117,316
exp_random_08.csv,2227,2040,2053
exp_random_08.csv,2074,1359,946
exp_random_08.csv,1434,623,6338
exp_random_08.csv,1220,3626,2260
