expfile,m,n,k
exp_dgemm_independent-sizes_6.csv,5106,273,5331
exp_dgemm_independent-sizes_6.csv,147,3564,9405
exp_dgemm_independent-sizes_6.csv,2096,4822,502
exp_dgemm_independent-sizes_6.csv,678,3463,777
exp_dgemm_independent-sizes_6.csv,3275,392,3696
exp_dgemm_independent-sizes_6.csv,5688,370,1658
exp_dgemm_independent-sizes_6.csv,8435,64,4051
exp_dgemm_independent-sizes_6.csv,8575,45,5630
exp_dgemm_independent-sizes_6.csv,190,3516,685
exp_dgemm_independent-sizes_6.csv,736,8633,420
exp_dgemm_independent-sizes_6.csv,510,5862,2788
exp_dgemm_independent-sizes_6.csv,278,4935,4711
exp_dgemm_independent-sizes_6.csv,298,6204,3028
exp_dgemm_independent-sizes_6.csv,8990,703,407
exp_dgemm_independent-sizes_6.csv,328,9561,1827
exp_dgemm_independent-sizes_6.csv,33,4838,7952
exp_dgemm_independent-sizes_6.csv,3899,1876,609
exp_dgemm_independent-sizes_6.csv,871,3245,2959
exp_dgemm_independent-sizes_6.csv,20,5962,2350
exp_dgemm_independent-sizes_6.csv,169,7900,1869
exp_dgemm_independent-sizes_6.csv,52,118,9419
exp_dgemm_independent-sizes_6.csv,485,2137,3840
exp_dgemm_independent-sizes_6.csv,21,8026,8727
exp_dgemm_independent-sizes_6.csv,2774,3071,875
exp_dgemm_independent-sizes_6.csv,1448,1098,476
exp_dgemm_independent-sizes_6.csv,5216,2073,770
exp_dgemm_independent-sizes_6.csv,1225,461,862
exp_dgemm_independent-sizes_6.csv,137,2252,6782
exp_dgemm_independent-sizes_6.csv,6276,774,2022
exp_dgemm_independent-sizes_6.csv,4092,1049,1436
exp_dgemm_independent-sizes_6.csv,621,6402,1200
exp_dgemm_independent-sizes_6.csv,2163,166,614
exp_dgemm_independent-sizes_6.csv,1201,413,1986
exp_dgemm_independent-sizes_6.csv,1763,9383,50
exp_dgemm_independent-sizes_6.csv,1905,4412,1160
exp_dgemm_independent-sizes_6.csv,104,4776,7953
exp_dgemm_independent-sizes_6.csv,7566,1384,293
exp_dgemm_independent-sizes_6.csv,293,393,6982
exp_dgemm_independent-sizes_6.csv,813,1080,6097
exp_dgemm_independent-sizes_6.csv,1822,8533,404
exp_dgemm_independent-sizes_6.csv,5833,8107,23
exp_dgemm_independent-sizes_6.csv,1040,1001,680
exp_dgemm_independent-sizes_6.csv,1873,5956,843
exp_dgemm_independent-sizes_6.csv,3595,3471,620
exp_dgemm_independent-sizes_6.csv,6776,128,706
exp_dgemm_independent-sizes_6.csv,1054,1950,1812
exp_dgemm_independent-sizes_6.csv,1650,685,2028
exp_dgemm_independent-sizes_6.csv,1526,1314,4388
exp_dgemm_independent-sizes_6.csv,4586,197,4054
exp_dgemm_independent-sizes_6.csv,1288,919,1692
exp_dgemm_independent-sizes_6.csv,4084,6,1698
exp_dgemm_independent-sizes_6.csv,480,4499,1733
exp_dgemm_independent-sizes_6.csv,117,7033,8538
exp_dgemm_independent-sizes_6.csv,1745,664,944
exp_dgemm_independent-sizes_6.csv,3709,461,5444
exp_dgemm_independent-sizes_6.csv,5664,37,8183
exp_dgemm_independent-sizes_6.csv,613,4381,225
exp_dgemm_independent-sizes_6.csv,803,4687,1121
exp_dgemm_independent-sizes_6.csv,3118,6384,337
exp_dgemm_independent-sizes_6.csv,6235,2677,411
exp_dgemm_independent-sizes_6.csv,643,3023,803
exp_dgemm_independent-sizes_6.csv,5647,998,1182
exp_dgemm_independent-sizes_6.csv,988,5390,1411
exp_dgemm_independent-sizes_6.csv,361,7055,238
exp_dgemm_independent-sizes_6.csv,9834,517,672
exp_dgemm_independent-sizes_6.csv,2888,8171,155
exp_dgemm_independent-sizes_6.csv,2012,2753,1496
exp_dgemm_independent-sizes_6.csv,1780,2257,1847
exp_dgemm_independent-sizes_6.csv,1369,3782,252
exp_dgemm_independent-sizes_6.csv,7606,679,1467
exp_dgemm_independent-sizes_6.csv,18,6866,808
exp_dgemm_independent-sizes_6.csv,927,1975,1754
exp_dgemm_independent-sizes_6.csv,4290,550,3456
exp_dgemm_independent-sizes_6.csv,428,1234,6854
exp_dgemm_independent-sizes_6.csv,3113,1528,1795
exp_dgemm_independent-sizes_6.csv,725,1084,2209
exp_dgemm_independent-sizes_6.csv,773,8348,433
exp_dgemm_independent-sizes_6.csv,2271,6978,395
exp_dgemm_independent-sizes_6.csv,725,8465,419
exp_dgemm_independent-sizes_6.csv,9611,8677,59
exp_dgemm_independent-sizes_6.csv,162,803,6212
exp_dgemm_independent-sizes_6.csv,7243,7975,10
exp_dgemm_independent-sizes_6.csv,48,7543,5611
exp_dgemm_independent-sizes_6.csv,7351,4453,72
exp_dgemm_independent-sizes_6.csv,998,1051,8818
exp_dgemm_independent-sizes_6.csv,8876,100,4465
exp_dgemm_independent-sizes_6.csv,292,7726,1657
exp_dgemm_independent-sizes_6.csv,1847,264,9581
exp_dgemm_independent-sizes_6.csv,929,144,5547
exp_dgemm_independent-sizes_6.csv,1105,1317,1620
exp_dgemm_independent-sizes_6.csv,17,7081,3029
exp_dgemm_independent-sizes_6.csv,8929,1480,616
exp_dgemm_independent-sizes_6.csv,4907,8742,163
exp_dgemm_independent-sizes_6.csv,319,2538,3666
exp_dgemm_independent-sizes_6.csv,91,3360,7786
exp_dgemm_independent-sizes_6.csv,2301,255,1062
exp_dgemm_independent-sizes_6.csv,2010,4790,450
exp_dgemm_independent-sizes_6.csv,3786,830,2609
exp_dgemm_independent-sizes_6.csv,3498,7236,66
exp_dgemm_independent-sizes_6.csv,1741,1789,1748
exp_dgemm_independent-sizes_6.csv,6059,8004,118
exp_dgemm_independent-sizes_6.csv,46,9358,2451
exp_dgemm_independent-sizes_6.csv,180,5072,6800
exp_dgemm_independent-sizes_6.csv,3456,3092,635
exp_dgemm_independent-sizes_6.csv,679,9725,1402
exp_dgemm_independent-sizes_6.csv,1260,999,1507
exp_dgemm_independent-sizes_6.csv,767,7101,589
exp_dgemm_independent-sizes_6.csv,7165,119,1154
exp_dgemm_independent-sizes_6.csv,677,568,3212
exp_dgemm_independent-sizes_6.csv,45,6783,4490
exp_dgemm_independent-sizes_6.csv,392,5115,1045
exp_dgemm_independent-sizes_6.csv,8474,6365,12
exp_dgemm_independent-sizes_6.csv,2737,2475,454
exp_dgemm_independent-sizes_6.csv,2968,4671,575
exp_dgemm_independent-sizes_6.csv,312,2395,6629
exp_dgemm_independent-sizes_6.csv,1525,1685,318
exp_dgemm_independent-sizes_6.csv,917,6896,705
exp_dgemm_independent-sizes_6.csv,308,3388,2343
exp_dgemm_independent-sizes_6.csv,230,6365,6544
exp_dgemm_independent-sizes_6.csv,76,5400,8997
exp_dgemm_independent-sizes_6.csv,819,1046,7628
exp_dgemm_independent-sizes_6.csv,4608,9021,91
exp_dgemm_independent-sizes_6.csv,575,2137,1743
exp_dgemm_independent-sizes_6.csv,288,3816,1935
exp_dgemm_independent-sizes_6.csv,446,2809,4798
exp_dgemm_independent-sizes_6.csv,8346,838,66
exp_dgemm_independent-sizes_6.csv,7637,159,7955
exp_dgemm_independent-sizes_6.csv,3677,342,1786
exp_dgemm_independent-sizes_6.csv,9776,1127,902
exp_dgemm_independent-sizes_6.csv,10,9157,3174
exp_dgemm_independent-sizes_6.csv,4624,338,423
exp_dgemm_independent-sizes_6.csv,3271,3337,729
exp_dgemm_independent-sizes_6.csv,3684,263,1453
exp_dgemm_independent-sizes_6.csv,5051,1996,949
exp_dgemm_independent-sizes_6.csv,2252,888,868
exp_dgemm_independent-sizes_6.csv,1119,8266,147
exp_dgemm_independent-sizes_6.csv,1302,5246,626
exp_dgemm_independent-sizes_6.csv,5941,94,8252
exp_dgemm_independent-sizes_6.csv,5238,646,697
exp_dgemm_independent-sizes_6.csv,386,5580,3921
exp_dgemm_independent-sizes_6.csv,5110,8812,207
exp_dgemm_independent-sizes_6.csv,1157,181,9181
exp_dgemm_independent-sizes_6.csv,1949,2335,37
exp_dgemm_independent-sizes_6.csv,308,7679,583
exp_dgemm_independent-sizes_6.csv,1045,8022,961
exp_dgemm_independent-sizes_6.csv,5939,7299,29
exp_dgemm_independent-sizes_6.csv,4640,244,318
exp_dgemm_independent-sizes_6.csv,8848,19,8952
exp_dgemm_independent-sizes_6.csv,168,2645,8963
exp_dgemm_independent-sizes_6.csv,1539,891,6136
exp_dgemm_independent-sizes_6.csv,884,3729,203
exp_dgemm_independent-sizes_6.csv,1639,2163,1492
exp_dgemm_independent-sizes_6.csv,656,9420,1096
exp_dgemm_independent-sizes_6.csv,3931,308,533
exp_dgemm_independent-sizes_6.csv,592,1242,6639
exp_dgemm_independent-sizes_6.csv,6671,1452,656
exp_dgemm_independent-sizes_6.csv,3393,214,4726
exp_dgemm_independent-sizes_6.csv,1014,1958,2647
exp_dgemm_independent-sizes_6.csv,4261,2846,732
exp_dgemm_independent-sizes_6.csv,4290,721,1469
exp_dgemm_independent-sizes_6.csv,3804,661,2317
exp_dgemm_independent-sizes_6.csv,48,5459,8234
exp_dgemm_independent-sizes_6.csv,5932,199,6837
exp_dgemm_independent-sizes_6.csv,1312,3918,598
exp_dgemm_independent-sizes_6.csv,4235,6,51
exp_dgemm_independent-sizes_6.csv,8634,1590,469
exp_dgemm_independent-sizes_6.csv,588,7590,320
exp_dgemm_independent-sizes_6.csv,160,4775,5805
exp_dgemm_independent-sizes_6.csv,1398,875,4300
exp_dgemm_independent-sizes_6.csv,7135,936,856
exp_dgemm_independent-sizes_6.csv,551,4680,3367
exp_dgemm_independent-sizes_6.csv,443,1658,6158
exp_dgemm_independent-sizes_6.csv,5344,463,2307
exp_dgemm_independent-sizes_6.csv,3574,962,282
exp_dgemm_independent-sizes_6.csv,99,3076,7158
exp_dgemm_independent-sizes_6.csv,5012,307,1103
exp_dgemm_independent-sizes_6.csv,4946,968,319
exp_dgemm_independent-sizes_6.csv,3386,293,2113
exp_dgemm_independent-sizes_6.csv,389,2056,1137
exp_dgemm_independent-sizes_6.csv,1130,606,865
exp_dgemm_independent-sizes_6.csv,3286,594,1548
exp_dgemm_independent-sizes_6.csv,2896,1753,623
exp_dgemm_independent-sizes_6.csv,5006,3173,68
exp_dgemm_independent-sizes_6.csv,5233,175,7108
exp_dgemm_independent-sizes_6.csv,208,2841,7328
exp_dgemm_independent-sizes_6.csv,249,744,5498
exp_dgemm_independent-sizes_6.csv,7428,282,311
exp_dgemm_independent-sizes_6.csv,10,6014,3959
exp_dgemm_independent-sizes_6.csv,6516,4598,206
exp_dgemm_independent-sizes_6.csv,6096,166,9515
exp_dgemm_independent-sizes_6.csv,942,2068,4117
exp_dgemm_independent-sizes_6.csv,1152,325,5119
exp_dgemm_independent-sizes_6.csv,172,2696,6120
exp_dgemm_independent-sizes_6.csv,335,9096,1663
exp_dgemm_independent-sizes_6.csv,2557,5653,59
exp_dgemm_independent-sizes_6.csv,2792,6629,298
exp_dgemm_independent-sizes_6.csv,742,6306,1436
exp_dgemm_independent-sizes_6.csv,592,7298,1494
exp_dgemm_independent-sizes_6.csv,489,763,4713
exp_dgemm_independent-sizes_6.csv,1552,5394,1101
exp_dgemm_independent-sizes_6.csv,3698,940,1645
exp_dgemm_independent-sizes_6.csv,111,1918,9046
exp_dgemm_uniform-product_2.csv,853,2303,2660
exp_dgemm_uniform-product_2.csv,567,879,7471
exp_dgemm_uniform-product_2.csv,1568,1950,2977
exp_dgemm_uniform-product_2.csv,1811,1692,2414
exp_dgemm_uniform-product_2.csv,789,1131,1787
exp_dgemm_uniform-product_2.csv,1232,621,8987
exp_dgemm_uniform-product_2.csv,481,3706,3826
exp_dgemm_uniform-product_2.csv,895,1538,3318
exp_dgemm_uniform-product_2.csv,1239,1484,3440
exp_dgemm_uniform-product_2.csv,1411,712,3792
exp_dgemm_uniform-product_2.csv,1311,1526,3511
exp_dgemm_uniform-product_2.csv,1354,1397,3727
exp_dgemm_uniform-product_2.csv,379,4015,5153
exp_dgemm_uniform-product_2.csv,1256,686,8690
exp_dgemm_uniform-product_2.csv,553,154,2231
exp_dgemm_uniform-product_2.csv,1607,1464,1853
exp_dgemm_uniform-product_2.csv,770,626,6138
exp_dgemm_uniform-product_2.csv,787,603,9948
exp_dgemm_uniform-product_2.csv,1231,2085,2806
exp_dgemm_uniform-product_2.csv,678,2163,4857
exp_dgemm_uniform-product_2.csv,1501,743,8265
exp_dgemm_uniform-product_2.csv,877,1536,1842
exp_dgemm_uniform-product_2.csv,881,2875,3809
exp_dgemm_uniform-product_2.csv,1696,1865,2205
exp_dgemm_uniform-product_2.csv,1467,579,3995
exp_dgemm_uniform-product_2.csv,359,2194,3971
exp_dgemm_uniform-product_2.csv,1005,457,5072
exp_dgemm_uniform-product_2.csv,242,4347,8524
exp_dgemm_uniform-product_2.csv,271,4802,6095
exp_dgemm_uniform-product_2.csv,1224,787,9762
exp_dgemm_uniform-product_2.csv,553,1750,1874
exp_dgemm_uniform-product_2.csv,1580,1894,2288
exp_dgemm_uniform-product_2.csv,1349,989,5717
exp_dgemm_uniform-product_2.csv,523,1131,5863
exp_dgemm_uniform-product_2.csv,436,2039,8627
exp_dgemm_uniform-product_2.csv,1420,1628,2841
exp_dgemm_uniform-product_2.csv,1509,2254,2572
exp_dgemm_uniform-product_2.csv,1140,1405,2408
exp_dgemm_uniform-product_2.csv,104,5238,7510
exp_dgemm_uniform-product_2.csv,322,868,8355
exp_dgemm_uniform-product_2.csv,337,330,2706
exp_dgemm_uniform-product_2.csv,1372,1481,2092
exp_dgemm_uniform-product_2.csv,2021,787,6027
exp_dgemm_uniform-product_2.csv,605,371,4163
exp_dgemm_uniform-product_2.csv,1511,1017,2247
exp_dgemm_uniform-product_2.csv,1466,953,4401
exp_dgemm_uniform-product_2.csv,1345,1490,1959
exp_dgemm_uniform-product_2.csv,1488,1290,4875
exp_dgemm_uniform-product_2.csv,430,1270,4987
exp_dgemm_uniform-product_2.csv,1288,1762,2957
exp_dgemm_uniform-product_2.csv,69,4571,9603
exp_dgemm_uniform-product_2.csv,1205,1823,3853
exp_dgemm_uniform-product_2.csv,782,1676,3164
exp_dgemm_uniform-product_2.csv,265,3383,8920
exp_dgemm_uniform-product_2.csv,945,2166,3473
exp_dgemm_uniform-product_2.csv,121,518,8184
exp_dgemm_uniform-product_2.csv,1932,952,4274
exp_dgemm_uniform-product_2.csv,1109,608,8903
exp_dgemm_uniform-product_2.csv,477,413,1361
exp_dgemm_uniform-product_2.csv,619,1692,7289
exp_dgemm_uniform-product_2.csv,1134,801,5675
exp_dgemm_uniform-product_2.csv,1602,1324,2118
exp_dgemm_uniform-product_2.csv,36,7557,9569
exp_dgemm_uniform-product_2.csv,191,3123,8963
exp_dgemm_uniform-product_2.csv,1077,1444,2044
exp_dgemm_uniform-product_2.csv,1185,1471,2277
exp_dgemm_uniform-product_2.csv,502,251,8499
exp_dgemm_uniform-product_2.csv,518,3068,4498
exp_dgemm_uniform-product_2.csv,1386,1275,5281
exp_dgemm_uniform-product_2.csv,1099,350,6285
exp_dgemm_uniform-product_2.csv,1621,816,3620
exp_dgemm_uniform-product_2.csv,99,4097,9296
exp_dgemm_uniform-product_2.csv,1349,781,2517
exp_dgemm_uniform-product_2.csv,1543,868,4028
exp_dgemm_uniform-product_2.csv,128,6625,9596
exp_dgemm_uniform-product_2.csv,922,934,5118
exp_dgemm_uniform-product_2.csv,342,2449,3563
exp_dgemm_uniform-product_2.csv,625,1710,6203
exp_dgemm_uniform-product_2.csv,2011,794,5203
exp_dgemm_uniform-product_2.csv,95,7235,8515
exp_dgemm_uniform-product_2.csv,765,1654,2142
exp_dgemm_uniform-product_2.csv,655,845,3643
exp_dgemm_uniform-product_2.csv,343,1475,3681
exp_dgemm_uniform-product_2.csv,242,5405,7550
exp_dgemm_uniform-product_2.csv,321,2380,5582
exp_dgemm_uniform-product_2.csv,1372,600,6539
exp_dgemm_uniform-product_2.csv,651,2259,2682
exp_dgemm_uniform-product_2.csv,1069,2434,2937
exp_dgemm_uniform-product_2.csv,1190,2431,2850
exp_dgemm_uniform-product_2.csv,480,1131,4107
exp_dgemm_uniform-product_2.csv,853,2660,2303
exp_dgemm_uniform-product_2.csv,567,7471,879
exp_dgemm_uniform-product_2.csv,1568,2977,1950
exp_dgemm_uniform-product_2.csv,1811,2414,1692
exp_dgemm_uniform-product_2.csv,789,1787,1131
exp_dgemm_uniform-product_2.csv,1232,8987,621
exp_dgemm_uniform-product_2.csv,481,3826,3706
exp_dgemm_uniform-product_2.csv,895,3318,1538
exp_dgemm_uniform-product_2.csv,1239,3440,1484
exp_dgemm_uniform-product_2.csv,1411,3792,712
exp_dgemm_uniform-product_2.csv,1311,3511,1526
exp_dgemm_uniform-product_2.csv,1354,3727,1397
exp_dgemm_uniform-product_2.csv,379,5153,4015
exp_dgemm_uniform-product_2.csv,1256,8690,686
exp_dgemm_uniform-product_2.csv,553,2231,154
exp_dgemm_uniform-product_2.csv,1607,1853,1464
exp_dgemm_uniform-product_2.csv,770,6138,626
exp_dgemm_uniform-product_2.csv,787,9948,603
exp_dgemm_uniform-product_2.csv,1231,2806,2085
exp_dgemm_uniform-product_2.csv,678,4857,2163
exp_dgemm_uniform-product_2.csv,1501,8265,743
exp_dgemm_uniform-product_2.csv,877,1842,1536
exp_dgemm_uniform-product_2.csv,881,3809,2875
exp_dgemm_uniform-product_2.csv,1696,2205,1865
exp_dgemm_uniform-product_2.csv,1467,3995,579
exp_dgemm_uniform-product_2.csv,359,3971,2194
exp_dgemm_uniform-product_2.csv,1005,5072,457
exp_dgemm_uniform-product_2.csv,242,8524,4347
exp_dgemm_uniform-product_2.csv,271,6095,4802
exp_dgemm_uniform-product_2.csv,1224,9762,787
exp_dgemm_uniform-product_2.csv,553,1874,1750
exp_dgemm_uniform-product_2.csv,1580,2288,1894
exp_dgemm_uniform-product_2.csv,1349,5717,989
exp_dgemm_uniform-product_2.csv,523,5863,1131
exp_dgemm_uniform-product_2.csv,436,8627,2039
exp_dgemm_uniform-product_2.csv,1420,2841,1628
exp_dgemm_uniform-product_2.csv,1509,2572,2254
exp_dgemm_uniform-product_2.csv,1140,2408,1405
exp_dgemm_uniform-product_2.csv,104,7510,5238
exp_dgemm_uniform-product_2.csv,322,8355,868
exp_dgemm_uniform-product_2.csv,337,2706,330
exp_dgemm_uniform-product_2.csv,1372,2092,1481
exp_dgemm_uniform-product_2.csv,2021,6027,787
exp_dgemm_uniform-product_2.csv,605,4163,371
exp_dgemm_uniform-product_2.csv,1511,2247,1017
exp_dgemm_uniform-product_2.csv,1466,4401,953
exp_dgemm_uniform-product_2.csv,1345,1959,1490
exp_dgemm_uniform-product_2.csv,1488,4875,1290
exp_dgemm_uniform-product_2.csv,430,4987,1270
exp_dgemm_uniform-product_2.csv,1288,2957,1762
exp_dgemm_uniform-product_2.csv,69,9603,4571
exp_dgemm_uniform-product_2.csv,1205,3853,1823
exp_dgemm_uniform-product_2.csv,782,3164,1676
exp_dgemm_uniform-product_2.csv,265,8920,3383
exp_dgemm_uniform-product_2.csv,945,3473,2166
exp_dgemm_uniform-product_2.csv,121,8184,518
exp_dgemm_uniform-product_2.csv,1932,4274,952
exp_dgemm_uniform-product_2.csv,1109,8903,608
exp_dgemm_uniform-product_2.csv,477,1361,413
exp_dgemm_uniform-product_2.csv,619,7289,1692
exp_dgemm_uniform-product_2.csv,1134,5675,801
exp_dgemm_uniform-product_2.csv,1602,2118,1324
exp_dgemm_uniform-product_2.csv,36,9569,7557
exp_dgemm_uniform-product_2.csv,191,8963,3123
exp_dgemm_uniform-product_2.csv,1077,2044,1444
exp_dgemm_uniform-product_2.csv,1185,2277,1471
exp_dgemm_uniform-product_2.csv,502,8499,251
exp_dgemm_uniform-product_2.csv,518,4498,3068
exp_dgemm_uniform-product_2.csv,1386,5281,1275
exp_dgemm_uniform-product_2.csv,1099,6285,350
exp_dgemm_uniform-product_2.csv,1621,3620,816
exp_dgemm_uniform-product_2.csv,99,9296,4097
exp_dgemm_uniform-product_2.csv,1349,2517,781
exp_dgemm_uniform-product_2.csv,1543,4028,868
exp_dgemm_uniform-product_2.csv,128,9596,6625
exp_dgemm_uniform-product_2.csv,922,5118,934
exp_dgemm_uniform-product_2.csv,342,3563,2449
exp_dgemm_uniform-product_2.csv,625,6203,1710
exp_dgemm_uniform-product_2.csv,2011,5203,794
exp_dgemm_uniform-product_2.csv,95,8515,7235
exp_dgemm_uniform-product_2.csv,765,2142,1654
exp_dgemm_uniform-product_2.csv,655,3643,845
exp_dgemm_uniform-product_2.csv,343,3681,1475
exp_dgemm_uniform-product_2.csv,242,7550,5405
exp_dgemm_uniform-product_2.csv,321,5582,2380
exp_dgemm_uniform-product_2.csv,1372,6539,600
exp_dgemm_uniform-product_2.csv,651,2682,2259
exp_dgemm_uniform-product_2.csv,1069,2937,2434
exp_dgemm_uniform-product_2.csv,1190,2850,2431
exp_dgemm_uniform-product_2.csv,480,4107,1131
exp_dgemm_uniform-product_2.csv,2303,853,2660
exp_dgemm_uniform-product_2.csv,879,567,7471
exp_dgemm_uniform-product_2.csv,1950,1568,2977
exp_dgemm_uniform-product_2.csv,1692,1811,2414
exp_dgemm_uniform-product_2.csv,1131,789,1787
exp_dgemm_uniform-product_2.csv,621,1232,8987
exp_dgemm_uniform-product_2.csv,3706,481,3826
exp_dgemm_uniform-product_2.csv,1538,895,3318
exp_dgemm_uniform-product_2.csv,1484,1239,3440
exp_dgemm_uniform-product_2.csv,712,1411,3792
exp_dgemm_uniform-product_2.csv,1526,1311,3511
exp_dgemm_uniform-product_2.csv,1397,1354,3727
exp_dgemm_uniform-product_2.csv,4015,379,5153
exp_dgemm_uniform-product_2.csv,686,1256,8690
exp_dgemm_uniform-product_2.csv,154,553,2231
exp_dgemm_uniform-product_2.csv,1464,1607,1853
exp_dgemm_uniform-product_2.csv,626,770,6138
exp_dgemm_uniform-product_2.csv,603,787,9948
exp_dgemm_uniform-product_2.csv,2085,1231,2806
exp_dgemm_uniform-product_2.csv,2163,678,4857
exp_dgemm_uniform-product_2.csv,743,1501,8265
exp_dgemm_uniform-product_2.csv,1536,877,1842
exp_dgemm_uniform-product_2.csv,2875,881,3809
exp_dgemm_uniform-product_2.csv,1865,1696,2205
exp_dgemm_uniform-product_2.csv,579,1467,3995
exp_dgemm_uniform-product_2.csv,2194,359,3971
exp_dgemm_uniform-product_2.csv,457,1005,5072
exp_dgemm_uniform-product_2.csv,4347,242,8524
exp_dgemm_uniform-product_2.csv,4802,271,6095
exp_dgemm_uniform-product_2.csv,787,1224,9762
exp_dgemm_uniform-product_2.csv,1750,553,1874
exp_dgemm_uniform-product_2.csv,1894,1580,2288
exp_dgemm_uniform-product_2.csv,989,1349,5717
exp_dgemm_uniform-product_2.csv,1131,523,5863
exp_dgemm_uniform-product_2.csv,2039,436,8627
exp_dgemm_uniform-product_2.csv,1628,1420,2841
exp_dgemm_uniform-product_2.csv,2254,1509,2572
exp_dgemm_uniform-product_2.csv,1405,1140,2408
exp_dgemm_uniform-product_2.csv,5238,104,7510
exp_dgemm_uniform-product_2.csv,868,322,8355
exp_dgemm_uniform-product_2.csv,330,337,2706
exp_dgemm_uniform-product_2.csv,1481,1372,2092
exp_dgemm_uniform-product_2.csv,787,2021,6027
exp_dgemm_uniform-product_2.csv,371,605,4163
exp_dgemm_uniform-product_2.csv,1017,1511,2247
exp_dgemm_uniform-product_2.csv,953,1466,4401
exp_dgemm_uniform-product_2.csv,1490,1345,1959
exp_dgemm_uniform-product_2.csv,1290,1488,4875
exp_dgemm_uniform-product_2.csv,1270,430,4987
exp_dgemm_uniform-product_2.csv,1762,1288,2957
exp_dgemm_uniform-product_2.csv,4571,69,9603
exp_dgemm_uniform-product_2.csv,1823,1205,3853
exp_dgemm_uniform-product_2.csv,1676,782,3164
exp_dgemm_uniform-product_2.csv,3383,265,8920
exp_dgemm_uniform-product_2.csv,2166,945,3473
exp_dgemm_uniform-product_2.csv,518,121,8184
exp_dgemm_uniform-product_2.csv,952,1932,4274
exp_dgemm_uniform-product_2.csv,608,1109,8903
exp_dgemm_uniform-product_2.csv,413,477,1361
exp_dgemm_uniform-product_2.csv,1692,619,7289
exp_dgemm_uniform-product_2.csv,801,1134,5675
exp_dgemm_uniform-product_2.csv,1324,1602,2118
exp_dgemm_uniform-product_2.csv,7557,36,9569
exp_dgemm_uniform-product_2.csv,3123,191,8963
exp_dgemm_uniform-product_2.csv,1444,1077,2044
exp_dgemm_uniform-product_2.csv,1471,1185,2277
exp_dgemm_uniform-product_2.csv,251,502,8499
exp_dgemm_uniform-product_2.csv,3068,518,4498
exp_dgemm_uniform-product_2.csv,1275,1386,5281
exp_dgemm_uniform-product_2.csv,350,1099,6285
